ANO_FOLHA;MES_FOLHA;MATRICULA;UnidadeGestora;UNIDADE_GESTORA_CODIGO;REMUNERACAO_TOTAL;CARGO;LOTACAO
2017;1;000000000000351;P. M. DE SAO FRANCISCO DO PIAUI;201186;3698.55;PROFESSOR CLASSE C - 40H SFPI;SECRETARIA MUNICIPAL DE EDUCAÄ«O
2017;1;000000000000351;P. M. DE SEBASTIAO LEAL;201207;3450;SECRETARIO(A);SEDUC - FUNDEB 40%
2017;1;000000000000352;P. M. DE COCAL;201057;2896.11;PROFESSOR C-VII;FUNDEB 60 CIDADE
2017;1;000000000000352;P. M. DE SEBASTIAO LEAL;201207;983.85;AUX. SERVICOS GERAIS;SEDUC - FUNDEB 40%
2017;1;000000000000352;P. M. DE RIACHO FRIO;201170;944.24;VIGIA;SECR MUN DE EDUCACAO -DEMAIS SERVIDORES FUNDE
2017;1;000000000000352;P. M. DE COLONIA DO GURGUEIA;201061;1342.1;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIOS DE SAUDE
2017;1;000000000000353;CAMARA DE TERESINA;101215;5302.28;AUXILIAR LEGISLATIVO - C4;ESTATUTARIO II
2017;1;000000000000353;P. M. DE SAO RAIMUNDO NONATO;201205;952.9;AGENTE DE SAUDE;AGENTE DE SAUDE
2017;1;000000000000353;P. M. DE PATOS DO PIAUI;201153;2000;SECRETµRIA MUNICIPAL DE SAÈDE;SECRETARIA MUNICIPAL DE SAÈDE E MEIO AMBIENTE
2017;1;000000000000353;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;1583.92;PENSIONISTA;PENSIONISTAS
2017;1;000000000000353;P. M. DE ANTONIO ALMEIDA;201012;806.85;COORDENAÄ«O DE SAUDE N FAMILIA;SECRETARIA MUNICIPAL DE SAÈDE
2017;1;000000000000355;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;937;APOSENTADO;APOSENTADOS
2017;1;000000000000355;P. M. DE ITAUEIRA;201099;1061.77;AUXILIAR ADMINISTRATIVO;SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL
2017;1;000000000000355;P. M. DE COLONIA DO GURGUEIA;201061;1342.1;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIOS DE SAUDE
2017;1;000000000000356;P. M. DE BREJO DO PIAUI;201036;968.07;MOTORISTA;SEC MUN DE ADMINISTRACAO E FINANCAS EFETIVOS
2017;1;000000000000356;P. M. DE COCAL;201057;2514.71;PROFESSOR C-IV;FUNDEB 60 CIDADE
2017;1;000000000000357;P. M. DE DEMERVAL LOBAO;201072;875;ASSESSOR TEC ADM DA SEC MUN DE DESENVOLVIMENTO AGRµRIO;SEC. MUN DE AGRICULTURA - COMISSIONADOS
2017;1;000000000000358;P. M. DE UNIAO;201216;1124.4;ZELADOR(A);FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000358;P. M. DE AMARANTE;201009;1699.64;PROFESSOR A-VII;FUNDEB 60% EI
2017;1;000000000000358;P. M. DE URUCUI;201217;2061.56;"PROFESSOR MUNICIPAL ""D""";PROFESSOR MUNICIPAL (URBANO)
2017;1;000000000000359;P. M. DE AGUA BRANCA;201003;1241.4;AGENTE DE SAUDE;19- SECRETARIA DE SAUDE - PACS CLT
2017;1;000000000000359;P. M. DE SANTO ANTONIO DE LISBOA;201180;1339.91;PROFESSOR;FUNDEB 60%
2017;1;000000000000359;P. M. DE RIBEIRO GONCALVES;201172;5960.7;PROFESSOR CLASSE C 40 V;DPTß SAÈDE BUCAL
2017;1;000000000000359;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;4500;SECRETµRIO MUNICIPAL;SECRETARIA MUNICIPAL DE TRIBUTAÄ«O E ARRECADAÄ«O
2017;1;000000000000359;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;3024.17;APOSENTADO;APOSENTADOS
2017;1;000000000000359;P. M. DE BREJO DO PIAUI;201036;937;MOTORISTA;PESSOAL EFETIVOS
2017;1;000000000000360;P. M. DE ITAINOPOLIS;201098;937;OPERADOR MASTER;AC - ASSISTENCIA DIVERSOS - INSS
2017;1;000000000000360;P. M. DE SIMOES;201209;2763.12;AUX. ADM - CLASSE A - NIVEL I;SEC. ADMINISTRACAO -INTERNOS
2017;1;000000000000360;P. M. DE SEBASTIAO LEAL;201207;1139.69;AUX. ADMINISTRATIVO;SEDUC - FUNDEB 40%
2017;1;000000000000360;P. M. DE ITAUEIRA;201099;1249.17;VIGIA;ADMINISTRAÄ«O
2017;1;000000000000361;P. M. DE COLONIA DO GURGUEIA;201061;1299.02;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIOS DE SAUDE
2017;1;000000000000361;P. M. DE ILHA GRANDE;201094;2849;PROFESSOR C C N 3 - 40Hs;EDUC. FUNDEB 60% EFETIVO
2017;1;000000000000361;P. M. DE ALVORADA DO GURGUEIA;201008;2174.5;CHEFE DO DEPARTAMENTO DE FINANÄAS;SECRETARIA MUNICIPAL DE PLANEJAMENTO E FINANÄAS
2017;1;000000000000362;P. M. DE SANTA CRUZ DO PIAUI;201174;10000;MEDICO CIRURGI«O GERAL;SECRETARIA MUNICIPAL DE SAUDE
2017;1;000000000000362;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;2877.46;APOSENTADO;APOSENTADOS
2017;1;000000000000362;P. M. DE COLONIA DO GURGUEIA;201061;1269.86;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIOS DE SAUDE
2017;1;000000000000362;P. M. DE SANTO ANTONIO DE LISBOA;201180;1339.91;PROFESSOR (A);FUNDEB 60%
2017;1;000000000000363;P. M. DE BREJO DO PIAUI;201036;999.14;ASSISTENTE ADMINISTRATIVO;SEC MUN DE ADMINISTRACAO E FINANCAS EFETIVOS
2017;1;000000000000363;P. M. DE TAMBORIL;201213;1200;ASSESSORA DO GAB. DO PREFEITO;GABINETE DO PREFEITO C-COMISSAO
2017;1;000000000000364;P. M. DE CARAUBAS DO PIAUI;201053;1192;TECNICO EM ENFERMAGEM;PSF
2017;1;000000000000364;P. M. DE AMARANTE;201009;2008.24;PROFESSOR SE-III;FUNDEB 60% EI
2017;1;000000000000364;P. M. DE UNIAO;201216;1336.69;ZELADOR(A);FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000364;P. M. DE SIMOES;201209;1167;AUX.SERV.GERAIS-CLASSE A-NIVEL I;SEC. DE ADMINISTRAÄ«O
2017;1;000000000000365;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;1457.52;APOSENTADO;APOSENTADOS
2017;1;000000000000197;P. M. DE ITAINOPOLIS;201098;3517.16;PROFESSOR C NIVEL 4 40HRS;PROFESSORES DA EDUCAÄ«O F. 10- 60% EFETIVO
2017;1;000000000000197;P. M. DE MASSAPE DO PIAUI;201125;1516.17;PROFESSOR CLASSE. C;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB60
2017;1;000000000000197;P. M. DE SAO RAIMUNDO NONATO;201205;606.84;VIGIA;PESSOAL EFETIVO DA SEC DE SAUDE
2017;1;000000000000197;P. M. DE SANTA CRUZ DO PIAUI;201174;1188.4;PROFESSOR;FUNDEB 60%
2017;1;000000000000197;P. M. DE DEMERVAL LOBAO;201072;1318.2;AGENTE COMUNITµRIO DE SAUDE;SEC. MUN. DE SAUDE/ACS (EFETIVO)
2017;1;000000000000198;P. M. DE LANDRI SALES;201118;1948.49;PROFESSOR CLASSE B E3;SEC MUN DE EDUCACAO - FUNDEB 60%
2017;1;000000000000198;P. M. DE SAO JULIAO;201198;1302.8;AGENTE COMUNITARIO DE SAUDE;FMS (SUS - PACS)
2017;1;000000000000199;P. M. DE BENEDITINOS;201026;937;AUXILIAR DE SERVIÄOS GERAIS;SECRETµRIA MUNICIPAL DE SAÈDE
2017;1;000000000000199;P. M. DE AMARANTE;201009;2066.08;AUXILIAR DE SERVICOS GERAIS;SEC.MUN.DE EDUCAÄ«O
2017;1;000000000000199;P. M. DE LUIZ CORREIA;201119;2764.67;ENFERMEIRO(A);SEC. SAUDE - COMISSIONADOS - BB / CONTRA
2017;1;000000000000199;P. M. DE FLORES DO PIAUI;201081;1379.28;PROFESSOR (A) 20H;FUNDEB 60%
2017;1;000000000000199;P. M. DE DEMERVAL LOBAO;201072;1318.2;AGENTE COMUNITµRIO DE SAUDE;SEC. MUN. DE SAUDE/ACS (EFETIVO)
2017;1;000000000000199;P. M. DE CAMPINAS DO PIAUI;201043;4800;VICE PREFEITO;GABINETE
2017;1;000000000000200;P. M. DE BREJO DO PIAUI;201036;937;COORDENADOR;ADMINISTRATIVO FUNDEB 40%
2017;1;000000000000200;P. M. DE CARAUBAS DO PIAUI;201053;1604.74;PROFESSOR (C) 20H;60% ENSINO FUNDAMENTAL
2017;1;000000000000200;P. M. DE PASSAGEM FRANCA DO PIAUI;201152;4481.92;PROF CL B N I 40H;FUNDEB 60%
2017;1;000000000000200;P. M. DE LUIZ CORREIA;201119;1171.25;BIBLIOTECARIA;SEC. MUNIC. DE EDUCAÄ«O E CULTUR(ADM/VIGIA/ZELADOR
2017;1;000000000000200;P. M. DE SAO RAIMUNDO NONATO;201205;2575.82;AGENTE DE ENDEMIAS;AGENTE DE ENDEMIAS
2017;1;000000000000200;P. M. DE OEIRAS;201142;3212.98;Professor - C/III - 40h;203.06 - SEC. DE EDUCACAO/PROFESSORES 60%
2017;1;000000000000200;P. M. DE SAO GONCALO DO PIAUI;201188;1277.64;AGENTE COMUNITµRIO DE SAÈDE;SECRETARIA MUN DE SAUDE E SANEAMENTO - ACS
2017;1;000000000000201;P. M. DE BENEDITINOS;201026;995.32;AUXILIAR DE SERVIÄOS GERAIS;SECRETµRIA MUNICIPAL DE SAÈDE
2017;1;000000000000201;P. M. DE SAO JOAO DO ARRAIAL;201193;1095.18;AUXILIAR DE SERVIÄOS GERAIS;ADMINISTRATIVOS EFETIVOS - FUNDEB / SEMEC
2017;1;000000000000201;P. M. DE SANTO INACIO DO PIAUI;201182;1630;ASSISTENTE SOCIAL;SECRETARIA
2017;1;000000000000201;P. M. DE SAO JOSE DO PIAUI;201197;1171.4;AGENTE COMUNITARIO DE SAUDE;SAUDE-PACS
2017;1;000000000000201;P. M. DE UNIAO;201216;1149.75;PROF CLASSE C NIVEL I;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000201;P. M. DE UNIAO;201216;3449.25;PROF CLASSE C NIVEL I;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000201;P. M. DE CALDEIRAO GRANDE DO PIAUI;201042;4624.45;PROFESSOR(A);PROFESSORES ENSINO FUNDAMENTAL-60%
2017;1;000000000000201;CAMARA DE FLORIANO;101083;942.98;ASSESSOR DE CERIMONIAL;ADMINISTRAÄ«O
2017;1;000000000000201;P. M. DE MASSAPE DO PIAUI;201125;1516.17;PROFESSOR CLASSE. C;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB60
2017;1;000000000000202;P. M. DE IPIRANGA DO PIAUI;201096;2806.27;PROFESSOR(A) SEIV;SECRETARIA MUNICIPAL DE EDUCAÄ«O
2017;1;000000000000202;P. M. DE OEIRAS;201142;1267.21;Professor - A/III - 20h;203.06 - SEC. DE EDUCACAO/PROFESSORES 60%
2017;1;000000000000202;P. M. DE BENEDITINOS;201026;1311.8;MOTORISTA;SECRETµRIA MUNICIPAL DE SAÈDE
2017;1;000000000000202;P. M. DE QUEIMADA NOVA;201167;983.85;AUX. SERV. GERAIS;SEDUC\FUNDEB 40%\ATIVOS EFETIVOS
2017;1;000000000000202;P. M. DE ITAINOPOLIS;201098;3563.14;PROFESSOR CLASSE D-3-40HS;PROFESSORES DA EDUCAÄ«O F. 10- 60% EFETIVO
2017;1;000000000000202;P. M. DE ILHA GRANDE;201094;1318.2;AGENTE DE COMUNITARIO DE SAUDE;PACSEFETIVO
2017;1;000000000000202;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;1311.47;AUXILIAR ADMINISTRATIVO;FUNDEB - 40%
2017;1;000000000000203;P. M. DE LAGOA DO BARRO DO PIAUI;201114;989.16;ASSESSOR ESPECIAL I;SECRETARIA MUNICIPAL DO TRABALHO E ASSIST“NCIA SOC
2017;1;000000000000203;CAMARA DE TERESINA;101215;11716.48;ADVOGADO - C1;ESTATUTARIO II
2017;1;000000000000203;P. M. DE ANTONIO ALMEIDA;201012;1218.1;AUX. ADMINISTRATIVO - NIVEL V;SEC.MUN.DE ADMINISTRAÄ«O. FINANÄAS E PLANEJAMENTO
2017;1;000000000000203;P. M. DE PASSAGEM FRANCA DO PIAUI;201152;1311.8;MOTORISTA;ADMINISTRACAO
2017;1;000000000000203;P. M. DE SAO MIGUEL DO TAPUIO;201203;1019.02;MERENDEIRO(A);SERVIDORES EFETIVOS
2017;1;000000000000204;P. M. DE SAO RAIMUNDO NONATO;201205;3464.4;ASSISTENTE SOCIAL;CAPS
2017;1;000000000000204;P. M. DE UNIAO;201216;2924.04;PROF CLASSE C NIVEL I;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000204;P. M. DE UNIAO;201216;3449.25;PROF CLASSE C NIVEL I;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000204;P. M. DE RIO GRANDE DO PIAUI;201173;937;AUX. SERV. GERAIS;SEC. MUN. DE SAUDE
2017;1;000000000000296;P. M. DE SAO JOAO DO ARRAIAL;201193;1064.11;AUXILIAR DE SERVIÄOS GERAIS;ADMINISTRATIVOS EFETIVOS - FUNDEB / SEMEC
2017;1;000000000000296;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;937;PENSIONISTA;PENSIONISTAS
2017;1;000000000000296;P. M. DE ITAINOPOLIS;201098;3517.16;PROFESSOR C NIVEL 4 40HRS;PROFESSORES DA EDUCAÄ«O F. 10- 60% EFETIVO
2017;1;000000000000296;P. M. DE AGUA BRANCA;201003;3770.03;PROFESSOR CLASSE BE;11-FUNDEB 60%-ANTERIOR 30/12/2007
2017;1;000000000000296;P. M. DE ITAUEIRA;201099;1935.66;PROFESSOR NIVEL C - IV;PROFESSOR ENSINO FUNDAMENTAL 30
2017;1;000000000000297;P. M. DE AMARANTE;201009;2284.07;PROFESSOR SE-VII;FUNDEB 60% EF
2017;1;000000000000297;P. M. DE CANAVIEIRA;201048;1948.85;PROF A I;SEC EDUC E CULT COMISSIONADOS
2017;1;000000000000297;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;1247.87;AGENTE COMUNITARIO DE SAUDE;SAUDE - AGENTE COMUNITARIO DE SAUDE
2017;1;000000000000297;P. M. DE PARNAGUA;201150;983.85;AUXILIAR DE SERVIÄOS GERAIS;SME - AUX. SERVIÄOS GERAIS FUNDEB 40%
2017;1;000000000000297;P. M. DE ILHA GRANDE;201094;2849;PROFESSOR C C N 3 - 40Hs;EDUC. FUNDEB 60% EFETIVO
2017;1;000000000000297;P. M. DE MASSAPE DO PIAUI;201125;1108.62;AGENTE DE GEST«O PÈBLICA. CLASSE A. I;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB40
2017;1;000000000000298;P. M. DE FLORESTA DO PIAUI;201082;999.14;CONSELHEIRO TUTELAR;SETOR: CONSELHO TUTELAR
2017;1;000000000000298;P. M. DE RIO GRANDE DO PIAUI;201173;937;RECEPCIONISTA;HOSPITAL ANDRELINO RIBEIRO SOARES
2017;1;000000000000298;P. M. DE OEIRAS;201142;3664.4;Professor - C/IV - 40h;203.06 - SEC. DE EDUCACAO/PROFESSORES 60%
2017;1;000000000000298;P. M. DE BENEDITINOS;201026;1473.74;"PROF.CLASSE""A"" N. I 20 HOR";SECRETARIA MUNICIPAL DE EDUCACAO/ENSINO INFANTIL
2017;1;000000000000299;P. M. DE PARNAGUA;201150;983.85;AUXILIAR DE SERVIÄOS GERAIS;SME - AUX. SERVIÄOS GERAIS FUNDEB 40%
2017;1;000000000000299;P. M. DE SAO RAIMUNDO NONATO;201205;6339.6;PROFESSOR(A);MAGISTERIO FUNDEB (60%)
2017;1;000000000000299;P. M. DE ESPERANTINA;201079;4122.86;PROF. CLASSE C 40 H;FUNDEB 60%
2017;1;000000000000300;P. M. DE TAMBORIL;201213;1115.32;POSSEIRO;SEC.MUNIC.DE ADMINISTRACAO E OBRAS
2017;1;000000000000300;P. M. DE LUIZ CORREIA;201119;856.16;RECEPCIONISTA;SEC. SAUDE - COMISSIONADOS - BB / CONTRA
2017;1;000000000000300;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;1374.7;APOSENTADO;APOSENTADOS
2017;1;000000000000300;P. M. DE OEIRAS;201142;3392.96;Professor - B/IV - 40h;203.06 - SEC. DE EDUCACAO/PROFESSORES 60%
2017;1;000000000000300;P. M. DE SAO FRANCISCO DO PIAUI;201186;1294.66;APOIO ADMINISTRATIVO CLASSE C;FUNDEB 40%
2017;1;000000000000301;P. M. DE ITAUEIRA;201099;1624.13;MOTORISTA CLASSE D;ADMINISTRAÄ«O
2017;1;000000000000301;P. M. DE BOM JESUS;201031;1069.65;APOIO ADM CLASSE A. NIVEL V 40HS;SEC. EDUCAÄAO - ASG. 40%
2017;1;000000000000301;P. M. DE NOVO SANTO ANTONIO;201141;2500;FISIOTERAPEUTA;SECRETARIA MUNICIPAL DE SAUDE - ADMINISTRAÄ«O
2017;1;000000000000301;P. M. DE PASSAGEM FRANCA DO PIAUI;201152;1124.4;AUX DE ENFERMAGEM;POSTOS DE SAUDE
2017;1;000000000000301;P. M. DE CALDEIRAO GRANDE DO PIAUI;201042;4778.17;PROFESSOR(A);PROFESSORES ENSINO FUNDAMENTAL-60%
2017;1;000000000000301;P. M. DE MASSAPE DO PIAUI;201125;997.92;TEC. GEST«O PUBLICA. CLASSE A. I;SECRETARIA MUNICIPAL DE EDUCAÄ«O/FUNDEB40
2017;1;000000000000302;P. M. DE SANTA CRUZ DO PIAUI;201174;1809.45;OPERADOR DE MµQUINAS;ADMINISTRAÄ«O E PLANEJAMENTO
2017;1;000000000000302;P. M. DE CAMPO MAIOR;201047;1000;ASSISTENTE SERVICO III;ESTAGIµRIOS
2017;1;000000000000302;P. M. DE SAO MIGUEL DA BAIXA GRANDE;201201;1192.71;AGENTE DE EPDEMIOLOGIA;VIGILANCIA SANITARIA
2017;1;000000000000302;P. M. DE SAO GONCALO DO PIAUI;201188;1021.33;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE EDUCAÄ«O - FUNDEB 40% - EF
2017;1;000000000000303;P. M. DE SEBASTIAO BARROS;201206;1165.51;AGENTE TECNICO CLASSE (C);SECRETARIA DE EDUCAÄ«O FUNDEB 40%
2017;1;000000000000303;P. M. DE TAMBORIL;201213;937;AUX. DE SERVICOS GERAIS;SEC MUN SAUDE
2017;1;000000000000303;P. M. DE SANTA CRUZ DO PIAUI;201174;1650;CHEFE DE ALMOXARIFADO;ADMINISTRAÄ«O E PLANEJAMENTO
2017;1;000000000000303;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;937;APOSENTADO;APOSENTADOS
2017;1;000000000000303;P. M. DE PATOS DO PIAUI;201153;983.85;AUXILIAR ADMINISTRATIVO;SECRETARIA MUNICIPAL DE SAÈDE E MEIO AMBIENTE
2017;1;000000000000304;P. M. DE SAO MIGUEL DA BAIXA GRANDE;201201;11677.42;MEDICO;PSF - PROGRAMA SAÈDE DA FAMILIA
2017;1;000000000000304;P. M. DE SAO JOSE DO PIAUI;201197;937;AGENTE OPERACIONAL DE SERVIÄOS (AOS);PREFEITURA MUNICIPAL - FPM
2017;1;000000000000304;P. M. DE PATOS DO PIAUI;201153;1233.39;MOTORISTA CATEGORIA B;SECRETARIA MUNICIPAL DE SAÈDE E MEIO AMBIENTE
2017;1;000000000000304;P. M. DE UNIAO;201216;1362.6;PROF CLASSE C NIVEL II;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000304;P. M. DE SAO FRANCISCO DO PIAUI;201186;3900.27;PROFESSOR CLASSE C - 40H SFPI;SECRETARIA MUNICIPAL DE EDUCAÄ«O
2017;1;000000000000304;P. M. DE BAIXA GRANDE DO RIBEIRO;201018;2500;NUTRICIONISTA;FUNDEB - 40%
2017;1;000000000000305;P. M. DE JOAO COSTA;201105;2655.11;PROFESSOR B 40H;EDUCAÄ«O 60%
2017;1;000000000000305;P. M. DE NOVO SANTO ANTONIO;201141;937;OPERADOR DE CHAFARIZ;SECRETARIA MUNICIPAL DE ADMINISTRAÄ«O
2017;1;000000000000305;P. M. DE TAMBORIL;201213;1026.16;VIGIA;SEC MUN SAUDE
2017;1;000000000000305;P. M. DE ITAINOPOLIS;201098;1218.1;AUX. SECRETARIA-E4;SERVIÄOS GERAIS F. 14- 40% EFETIVO
2017;1;000000000000305;P. M. DE COLONIA DO GURGUEIA;201061;1030.7;TECNICO EMFERMAGEM;SEC MUNICIPAL DE SAUDE - CENTRO DE SAUDE VALE DO G
2017;1;000000000000305;P. M. DE AGUA BRANCA;201003;3610.9;PROFESSOR (A);11-FUNDEB 60%-ANTERIOR 30/12/2007
2017;1;000000000000305;P. M. DE FLORESTA DO PIAUI;201082;812.07;CONSELHEIRO TUTELAR;SETOR: CONSELHO TUTELAR
2017;1;000000000000305;P. M. DE SAO JOSE DO PIAUI;201197;1199.14;MOTORISTA;ENSINO FUNDAMENTAL 40%
2017;1;000000000000306;P. M. DE CAMPINAS DO PIAUI;201043;1135.12;PROF DE CODIGOS E LINGUAGENS;CAMPO SABERES DA TERRA
2017;1;000000000000306;P. M. DE MIGUEL LEAO;201128;937;AUXILIAR ADMINISTRATIVO;SECRETARIA MUNICIPAL DE EDUCAÄ«O 40%
2017;1;000000000000307;P. M. DE DEMERVAL LOBAO;201072;3250;ENFERMEIRO(A) PSF;SEC.MUN.DE SAUDE/MEDICOS/ENFERM/TEC.DE ENFREM./PSF
2017;1;000000000000307;P. M. DE SANTA CRUZ DOS MILAGRES;201175;2250;SECRETARIO MUN DE INFRA ESTRUT;SECRETARIO
2017;1;000000000000307;P. M. DE SANTA CRUZ DO PIAUI;201174;937;CONSELHEIRO TUTELAR;ADMINISTRAÄ«O E PLANEJAMENTO
2017;1;000000000000307;P. M. DE BOM JESUS;201031;1018.71;APOIO ADM CLASSE A. NIVEL IV 40HS;SEC. EDUCAÄAO - ASG. 40%
2017;1;000000000000307;P. M. DE MONTE ALEGRE DO PIAUI;201132;1061.77;Vigia;40% - Z R - U. ES. / EFETIVO
2017;1;000000000000307;P. M. DE MASSAPE DO PIAUI;201125;1034.88;TEC. GEST«O PUBLICA. CLASSE B. I;SECRETARIA MUNICIPAL DE ASSIST“NCIA SOCIAL
2017;1;000000000000308;P. M. DE SANTA CRUZ DOS MILAGRES;201175;937;CHEFE DE DEP DE PROTECAO AO ID;DEPARTAMENTO DE PROTEÄ«O SOCIAL AO IDOSO
2017;1;000000000000309;P. M. DE SAO FRANCISCO DO PIAUI;201186;3550.27;PROFESSOR CLASSE C - 40H SFPI;FUNDEB 60%
2017;1;000000000000309;P. M. DE SAO JULIAO;201198;937;APOSENTADA;FUNDO MUN. DE SEG. SOCIAL - FMSS - APOSENTADOS
2017;1;000000000000310;P. M. DE BENEDITINOS;201026;966.16;AUXILIAR DE SERVIÄOS GERAIS;SECRETARIA MUNICIPAL DE EDUCACAO/ENSINO INFANTIL
2017;1;000000000000310;FMPS-FUNDO MUNIC. DE PREVID“NCIA SOCIAL DE UNIAO;301216;937;APOSENTADO;APOSENTADOS
2017;1;000000000000310;P. M. DE SAO RAIMUNDO NONATO;201205;2026.3;AGENTE DE SAUDE;AGENTE DE SAUDE
2017;1;000000000000310;P. M. DE UNIAO;201216;3449.25;PROF CLASSE C NIVEL I;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000311;P. M. DE TAMBORIL;201213;937;AUX. DE SERVICOS GERAIS;SEC.MUNIC.DE ADMINISTRACAO E OBRAS
2017;1;000000000000311;P. M. DE NOVO SANTO ANTONIO;201141;1067.82;PROFESSOR CONTRATADO 20h (NSA);FME
2017;1;000000000000311;P. M. DE CASTELO DO PIAUI;201055;3462.97;SEC. MUN. DE AGRICULTURA;SERVIDORES
2017;1;000000000000312;P. M. DE MONTE ALEGRE DO PIAUI;201132;1030.7;Vigia;40% - Z R - U. ES. / EFETIVO
2017;1;000000000000312;P. M. DE BARRA D ALCANTARA;201019;1155.47;AUXILIAR DE SERVIÄOS GERAIS;SEC.MUN. DE SAÈDE - FUNDO MUNICIPAL DE SAÈDE- FMS
2017;1;000000000000312;P. M. DE COCAL;201057;4449.1;PROFESSOR C-IV;FUNDEB 60 CIDADE
2017;1;000000000000312;P. M. DE COLONIA DO GURGUEIA;201061;1077.55;ZELADORA (A);SEC MUNICIPAL DE SAUDE - CENTRO DE SAUDE VALE DO G
2017;1;000000000000312;P. M. DE OEIRAS;201142;1744.95;Professor - C/III - 20h;203.20 - SEC. DE EDUCAÄ«O/ EDUCAÄ«O INFANTIL - 60%
2017;1;000000000000313;P. M. DE PARNAGUA;201150;983.85;AUXILIAR DE SERVIÄOS GERAIS;SMS - FUS - AUX. DE SERV. GERAIS - ATENÄ«O BµSICA
2017;1;000000000000313;P. M. DE TAMBORIL;201213;1643.64;PROF CLASSE SL 20 HS;DEP EDUC ENS FUNC-PROF PEDAG
2017;1;000000000000314;P. M. DE PATOS DO PIAUI;201153;1264.95;AUXILIAR DE ENFERMAGEM;SECRETARIA MUNICIPAL DE SAÈDE E MEIO AMBIENTE
2017;1;000000000000315;P. M. DE UNIAO;201216;1135.78;PROF CLASSE B NIVEL II;FUNDO DE MANUT E DESENV DO ENSINO BASICO - FUNDEB
2017;1;000000000000315;P. M. DE MURICI DOS PORTELAS;201135;4250;Coord. P. E. Saude;SEC. MUN. DE SAÈDE-EFETIVOS
2017;1;000000000000315;P. M. DE PARNAGUA;201150;1216.8;AGENTE COMUNITµRIO DE SAÈDE;SMS - AGENTES COMUNITTARIO DE SAÈDE/PACS
2017;1;000000000000316;P. M. DE SAO JOAO DO ARRAIAL;201193;1126.25;AUXILIAR DE SERVIÄOS GERAIS;ADMINISTRATIVOS EFETIVOS - FUNDEB / SEMEC
2017;1;000000000000316;P. M. DE BURITI DOS LOPES;201037;1262.14;DIRETOR DEPARTAMENTO;SEC TURISMO COMISSIONADO
2017;1;000000000000316;P. M. DE ELIZEU MARTINS;201078;1696.21;MOTORISTA;UNIDADE MISTA DE SAUDE
2017;1;000000000000316;P. M. DE BOM JESUS;201031;1528.06;APOIO ADM CLASSE A. NIVEL IV 40HS;SEC. EDUCAÄAO - ASG. 40%
2017;1;000000000000317;P. M. DE PATOS DO PIAUI;201153;585.63;AUXILIAR ADMINISTRATIVO;SECRETARIA MUNICIPAL DE SAÈDE E MEIO AMBIENTE
2017;1;000000000000317;P. M. DE CANAVIEIRA;201048;1917.78;PROF A I;FUNDEB 60%
2017;1;000000000000317;P. M. DE BOM JESUS;201031;1018.71;APOIO ADM CLASSE A. NIVEL IV 40HS;SEC. EDUCAÄAO - ASG. 40%
2017;1;0;P. M. DE PAULISTANA;201155;937;PENSIONISTA;PENSIONISTAS
2017;1;000000000000001;P. M. DE ITAUEIRA;201099;1061.77;AUXLIAR DE SAÈDE BUCAL;SAUDE DENTISTAS PSF
2017;1;000000000000001;CAMARA DE VERA MENDES;101221;2630;VEREADOR(A);VEREADORES
2017;1;000000000000001;CAMARA DE ANTONIO ALMEIDA;101012;936.84;TESOUREIRA;C∂MARA
