ANO_FOLHA;MES_FOLHA;MATRICULA;UnidadeGestora;UNIDADE_GESTORA_CODIGO;REMUNERACAO_TOTAL;CARGO;LOTACAO
2017;1;000000000115389;P. M. DE SAO JOAO DO PIAUI;201194;634.74;AUXILIAR DE SERVIÄOS GERAIS;SEC. MUN DE INFRA-EST SANEAM. MEIO AMB REC HID
2017;1;000000000115394;P. M. DE SAO JOAO DO PIAUI;201194;634.74;AUXILIAR DE SERVIÄOS GERAIS;SEC. MUN DE INFRA-EST SANEAM. MEIO AMB REC HID
2017;1;000000000115402;P. M. DE SAO JOAO DO PIAUI;201194;618.38;AUXILIAR DE SERVIÄOS GERAIS;SEC. MUN DE INFRA-EST SANEAM. MEIO AMB REC HID
2017;1;000000000115404;P. M. DE SAO JOAO DO PIAUI;201194;825.92;MOTORISTA DA RETROESCAVADEIRA;SEC. MUN DE INFRA-EST SANEAM. MEIO AMB REC HID
2017;1;000000000013736;P. M. DE PARNAIBA;201151;1011.96;GARI;2011-MAN.DIR.ADMINISTRACAO(PL.FINANC)
2017;1;000000000013757;P. M. DE PARNAIBA;201151;1822.62;GUARDA;2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013765;P. M. DE PARNAIBA;201151;1579;GUARDA;2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013777;P. M. DE PARNAIBA;201151;983.85;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013781;P. M. DE PARNAIBA;201151;983.85;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013790;P. M. DE PARNAIBA;201151;1579;GUARDA;2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013799;P. M. DE PARNAIBA;201151;983.85;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013804;P. M. DE PARNAIBA;201151;983.85;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013818;P. M. DE PARNAIBA;201151;1686.6;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013826;P. M. DE PARNAIBA;201151;983.85;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013851;P. M. DE PARNAIBA;201151;1124.4;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013856;P. M. DE PARNAIBA;201151;1077.55;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013862;P. M. DE PARNAIBA;201151;1011.96;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013868;P. M. DE PARNAIBA;201151;1124.4;ZELADOR(A);2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013907;P. M. DE PARNAIBA;201151;1716.4;GUARDA;2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013918;P. M. DE PARNAIBA;201151;1716.4;GUARDA;2033-MAN.ACOES DA SEC.DES.SOC.CIDADANIA(PL.FINANC)
2017;1;000000000013926;P. M. DE PARNAIBA;201151;1579;GUARDA;2054-SEDUC-FUNDEB 40%(G/ZEL)-PL.FINANCEIRO
2017;1;000000000013955;P. M. DE PARNAIBA;201151;1716.4;GUARDA;2008-MAN ACOES.G.SUPERINT.ADMINISTRACAO(PL.FINANC)
2017;1;000000000013986;P. M. DE PARNAIBA;201151;6519.32;DIR.DEEF DAM07;E.DOMINGOS R UCHOA
2017;1;000000000013989;P. M. DE PARNAIBA;201151;8407.27;P.CSE-NIV 40H;E.PLAUTILA L NASCIMENTO
2017;1;000000000013992;P. M. DE PARNAIBA;201151;6664.65;P.CSE-NV 40H;E.ROLAND JACOB
2017;1;000000000013995;P. M. DE PARNAIBA;201151;6664.65;P.CSE-NV 40H;E.CANDIDO ATAIDE
2017;1;000000000014006;P. M. DE PARNAIBA;201151;5382.99;P.CSE-NV 40H;2054-06.01.02-SEDUC(FUNDEB 40%)PL.FINANC.
2017;1;000000000014006;P. M. DE SIMPLICIO MENDES;201210;1100;AUX. DE VIGILANCIA SANITARIA;EFETIVOS
2017;1;000000000014012;P. M. DE PARNAIBA;201151;2469.25;P.CSE-NV 20H;E.FREI R DE MILAO
2017;1;000000000014014;P. M. DE PARNAIBA;201151;6539.32;P.CSE-NV 40H;2018-06.01.03-MAN.ACOES.SEC.EDUCACAO(PL.FINANC)
2017;1;000000000014016;P. M. DE PARNAIBA;201151;5747.89;P.CSL-NV 40H;E.ISAIAS P GALENO
2017;1;000000000014034;P. M. DE PARNAIBA;201151;6114.37;P.CSE-NIV 40H;E.ROLAND JACOB
2017;1;000000000014041;P. M. DE PARNAIBA;201151;9988.68;P.CSE-NVI 40H;E.JOSE DE L COUTO
2017;1;000000000014043;P. M. DE PARNAIBA;201151;3332.33;P.CSE-NV 20H;E.JOSE ALEXANDRE
2017;1;000000000014057;P. M. DE PARNAIBA;201151;7177.32;P.CSE-NV 40H;E.JOAO O M CORREIA
2017;1;000000000014067;P. M. DE PARNAIBA;201151;6664.65;P.CSE-NV 40H;2055-DIR.DE EDUCACAO INFANTIL-PL.FINANCEIRO
2017;1;000000000014074;P. M. DE PARNAIBA;201151;5747.89;P.CSL-NV 40H;2055-DIR.DE EDUCACAO INFANTIL-PL.FINANCEIRO
2017;1;000000000014079;P. M. DE PARNAIBA;201151;6359.32;GER.SUP.ESCOLAR-GS;2055-DIR.DE EDUCACAO INFANTIL-PL.FINANCEIRO
2017;1;000000000014092;P. M. DE PARNAIBA;201151;5393.76;P.CSE-NIV 40H;E.GODOFREDO DE MIRANDA
2017;1;000000000014101;P. M. DE PARNAIBA;201151;5879.21;P.CSE-NIV 40H;E.M.CAIC
2017;1;000000000014128;P. M. DE PARNAIBA;201151;5070.47;P.CSL-NIV 40H;E.BENEDITO J CORREIA
2017;1;000000000014141;P. M. DE BENEDITINOS;201026;1;ENFERMEIRA;SECRETµRIA MUNICIPAL DE SAÈDE
2017;1;000000000014167;P. M. DE PARNAIBA;201151;4938.53;P.CSE-NIV 40H;E.LAURO CORREIA
2017;1;000000000014179;P. M. DE PARNAIBA;201151;6408.32;P.CSE-NV 40H;2055-DIR.DE EDUCACAO INFANTIL-PL.FINANCEIRO
2017;1;000000000014182;P. M. DE PARNAIBA;201151;5879.21;P.CSE-NIV 40H;2055-DIR.DE EDUCACAO INFANTIL-PL.FINANCEIRO
2017;1;000000000014193;P. M. DE PARNAIBA;201151;5818.53;DIR.DEEI DAM07;2055-DIR.DE EDUCACAO INFANTIL-PL.FINANCEIRO
2017;1;000000000014196;P. M. DE PARNAIBA;201151;5070.47;P.CSL-NIV 40H;2055-DIR.DE EDUCACAO INFANTIL-PL.FINANCEIRO
2017;1;0000000000142;P. M. DE CAMPO GRANDE DO PIAUI;201045;1526.69;PROF. CLASSE C - 1T;FUNDEB 60%
2017;1;000000000014212;P. M. DE PARNAIBA;201151;5070.47;P.CSL-NIV 40H;2055-DIR.DE EDUCACAO INFANTIL-PL.FINANCEIRO
2017;1;000000000014225;P. M. DE PARNAIBA;201151;5879.21;P.CSE-NIV 40H;2055-DIR.DE EDUCACAO INFANTIL-PL.FINANCEIRO
2017;1;000000000016993;P. M. DE BURITI DOS LOPES;201037;1146.8;ASSESSOR PARLAMENTAR;GAB PREFEITO
2017;1;000000000017001;P. M. DE SIMPLICIO MENDES;201210;1368.9;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIO DE SAUDE
2017;1;000000000017006;P. M. DE BURITI DOS LOPES;201037;1948.47;ATS EDUCACIONAL NIVEL IV;GAB PREFEITO
2017;1;000000000017014;P. M. DE SIMPLICIO MENDES;201210;1368.9;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIO DE SAUDE
2017;1;000000000017017;P. M. DE SIMPLICIO MENDES;201210;1398.06;AGENTE COMUNITARIO DE SAUDE;MATERNIDADE
2017;1;000000000017020;P. M. DE SIMPLICIO MENDES;201210;1318.2;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIO DE SAUDE
2017;1;000000000017022;P. M. DE SIMPLICIO MENDES;201210;1447.36;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIO DE SAUDE
2017;1;000000000017026;P. M. DE SIMPLICIO MENDES;201210;1296.66;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIO DE SAUDE
2017;1;000000000017028;P. M. DE SIMPLICIO MENDES;201210;1846.66;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITARIO DE SAUDE
2017;1;000000000017053;P. M. DE BURITI DOS LOPES;201037;3243.24;"PROF C ""C II"" NIVEL SUPERIOR 40H";CONTR GERAL MUNIC COMISSIONADOS
2017;1;000000000017082;P. M. DE BURITI DOS LOPES;201037;1405.82;CHEFE GAB PREFEITO;GAB PREFEITO
2017;1;000000000017091;P. M. DE PARNAIBA;201151;937;DIR.CADASTRO DO ISSQN;2018-MAN.ACOES DA SEDUC(CONTRATO)
2017;1;000000000017112;P. M. DE BURITI DOS LOPES;201037;3243.24;"PROF C ""C II"" NIVEL SUPERIOR 40H";CONTR GERAL MUNIC COMISSIONADOS
2017;1;000000000017121;P. M. DE BURITI DOS LOPES;201037;3003;"PROF C ""BII"" NIVEL SUPERIOR 40H";CONTR GERAL MUNIC COMISSIONADOS
2017;1;000000000017240;P. M. DE BURITI DOS LOPES;201037;3003;"PROF C ""BII"" NIVEL SUPERIOR 40H";CONTR GERAL MUNIC COMISSIONADOS
2017;1;000000000017248;P. M. DE BURITI DOS LOPES;201037;1627.41;ATS EDUCACIONAL NIVEL VI;GAB PREFEITO
2017;1;000000000017276;P. M. DE BURITI DOS LOPES;201037;3575.67;"PROF C ""C IV"" NIVEL POS GRADUACAO 40H";CONTR GERAL MUNIC COMISSIONADOS
2017;1;000000000017367;P. M. DE BURITI DOS LOPES;201037;3243.24;"PROF C ""C II"" NIVEL SUPERIOR 40H";CONTR GERAL MUNIC COMISSIONADOS
2017;1;000000000017378;P. M. DE BURITI DOS LOPES;201037;3003;"PROF C ""BII"" NIVEL SUPERIOR 40H";CONTR GERAL MUNIC COMISSIONADOS
2017;1;000000000017400;P. M. DE BURITI DOS LOPES;201037;3003;"PROF C ""BII"" NIVEL SUPERIOR 40H";CONTR GERAL MUNIC COMISSIONADOS
2017;1;000000000017583;P. M. DE BURITI DOS LOPES;201037;937;ASSESSOR NIVEL I;SEC AGRICULTURA COMISSIONADOS
2017;1;000000000017626;P. M. DE BURITI DOS LOPES;201037;937;AGENTE ADMINISTRATIVO;SEC PLAN FINANC EFETIVOS
2017;1;000000000017645;P. M. DE BURITI DOS LOPES;201037;968.07;AGENTE ADMINISTRATIVO;SEC AGRICULTURA EFETIVOS
2017;1;000000000017668;P. M. DE BURITI DOS LOPES;201037;1124.4;ASSESSOR COMUNICACAO;PROC GERAL MUNIC
2017;1;000000000017689;P. M. DE BURITI DOS LOPES;201037;1686.6;VIGIA;SEC AGRICULTURA EFETIVOS
2017;1;000000000017771;P. M. DE BURITI DOS LOPES;201037;1300.4;SECRETARIO(A) MUNICIPAL;SEC INFRAESTRUTURA COMISSIONADOS I
2017;1;000000000017811;P. M. DE CAMPO MAIOR;201047;4020.55;ANALISTA DE SISTEMA;PROF. FUND. FUNDEB 60%
2017;1;000000000017829;P. M. DE BURITI DOS LOPES;201037;937;AUX SERV GERAIS;SEC AGRICULTURA EFETIVOS
2017;1;000000000017838;P. M. DE BURITI DOS LOPES;201037;999.14;AUX SERV GERAIS;SEC INFRAESTRTURA EFETIVOS
2017;1;000000000017858;P. M. DE PARNAIBA;201151;3000;PROCUR.ADJUNTO;E.MARIA CELESTE JESUS
2017;1;000000000018066;P. M. DE BURITI DOS LOPES;201037;937;AGENTE ADMINISTRATIVO;SEC PLAN FINANC EFETIVOS
2017;1;000000000018075;P. M. DE BURITI DOS LOPES;201037;1311.8;ASSESSOR NIVEL II;SEC PLAN FINANC COMISSIONADOS
2017;1;000000000018076;P. M. DE BURITI DOS LOPES;201037;1300.4;ASSESSOR ACOMPANHAMENTO;SEC INFRAESTRUTURA COMISSIONADOS I
2017;1;000000000018077;P. M. DE BURITI DOS LOPES;201037;1331.34;SECRETARIO(A) MUNICIPAL;SEC INFRAESTRUTURA COMISSIONADOS I
2017;1;000000000018078;P. M. DE BURITI DOS LOPES;201037;968.07;AUX SERV GERAIS;SEC AGRICULTURA EFETIVOS
2017;1;000000000018118;P. M. DE BENEDITINOS;201026;1124.4;TêCNICA EM ENFERMAGEM;SECRETµRIA MUNICIPAL DE SAÈDE
2017;1;000000000018135;P. M. DE BURITI DOS LOPES;201037;1247.87;PROCURADOR MUNICIPIO;GAB VICE PREFEITO
2017;1;000000000018139;P. M. DE BURITI DOS LOPES;201037;1216.8;PROCURADOR MUNICIPIO;GAB VICE PREFEITO
2017;1;000000000018140;P. M. DE BURITI DOS LOPES;201037;1216.8;PROCURADOR MUNICIPIO;GAB VICE PREFEITO
2017;1;000000000018153;P. M. DE BURITI DOS LOPES;201037;1216.8;PROCURADOR MUNICIPIO;GAB VICE PREFEITO
2017;1;000000000018155;P. M. DE BURITI DOS LOPES;201037;1216.8;PROCURADOR MUNICIPIO;GAB VICE PREFEITO
2017;1;000000000018177;P. M. DE BURITI DOS LOPES;201037;1216.8;PROCURADOR MUNICIPIO;GAB VICE PREFEITO
2017;1;000000000018343;P. M. DE BURITI DOS LOPES;201037;2560;ESCRITURARIO;GAB PREFEITO
2017;1;000000000018443;P. M. DE PARNAIBA;201151;1680;P.CSM-NII 40H;E.JOSE R E SLVA
2017;1;000000000018544;P. M. DE BURITI DOS LOPES;201037;2560;ESCRITURARIO;GAB PREFEITO
2017;1;000000000018636;P. M. DE BURITI DOS LOPES;201037;1160;GERENTE;SEC PLAN FINANC COMISSIONADOS
2017;1;000000000018637;P. M. DE BURITI DOS LOPES;201037;905.77;SOLDADOR;SEC PLAN FINANC COMISSIONADOS
2017;1;000000000018666;P. M. DE BURITI DOS LOPES;201037;1450;ASSESSOR COMUNICACAO;SEC SAUDE COMISSIONADOS
2017;1;000000000018689;P. M. DE PARNAIBA;201151;1760;DIR.CADASTRO DO ISSQN;2018-MAN.ACOES DA SEDUC(CONTRATO)
2017;1;0000000000187;P. M. DE CAMPO GRANDE DO PIAUI;201045;1318.2;AGENTE COMUNIT. SAUDE;AGENTES COMUNITARIOS DE SAUDE-ACS
2017;1;000000000018804;P. M. DE PARNAIBA;201151;1680;P.CSM-NII 40H;E.JOSE R E SLVA
2017;1;000000000018805;P. M. DE PARNAIBA;201151;1680;DIR.DEEI DAM07;E.FREI ANASTACIO
2017;1;000000000019002;P. M. DE SIMPLICIO MENDES;201210;1250;AUXILIAR DE ENFERMAGEM;CAPS EFETIVOS
2017;1;000000000019079;P. M. DE BURITI DOS LOPES;201037;1484;ZELADOR CONT;CAPS I EFETIVO
2017;1;000000000019095;P. M. DE BURITI DOS LOPES;201037;1124.4;ASSESSOR MODERNIZACAO;SEC ADMIN EFETIVOS
2017;1;000000000019245;P. M. DE BURITI DOS LOPES;201037;824.92;GARI;SEC ADM - CTD - T. SELETIVO
2017;1;000000000019246;P. M. DE BURITI DOS LOPES;201037;824.92;AUX ELETRICISTA;SEC SAUDE COMISSIONADOS
2017;1;000000000019247;P. M. DE BURITI DOS LOPES;201037;780.83;ASSESSOR ESPECIAL DE ENGENHARIA;SEC SAUDE COMISSIONADOS
2017;1;000000000019253;P. M. DE BURITI DOS LOPES;201037;1249.33;GARI;SEC SAUDE COMISSIONADOS
2017;1;000000000019255;P. M. DE BURITI DOS LOPES;201037;1250;SECRETARIA JUVENTUDE;SEC SAUDE COMISSIONADOS
2017;1;000000000019261;P. M. DE CAMPO MAIOR;201047;4903.04;PROFESSOR(A) B40N5;PROF. FUND. FUNDEB 60%
2017;1;000000000019262;P. M. DE BURITI DOS LOPES;201037;2333.33;"PROF C ""C IV"" NIVEL POS GRADUCAO 40H";SEC SAUDE COMISSIONADOS
2017;1;000000000019266;P. M. DE BURITI DOS LOPES;201037;905.77;GARI;SEC SAUDE COMISSIONADOS
2017;1;000000000019273;P. M. DE BURITI DOS LOPES;201037;2750;AGENTE ADMINISTRATIVO;SEC SAUDE CONTRATADOS
2017;1;000000000019279;P. M. DE BURITI DOS LOPES;201037;1450;AOS EDUCACIONAL I;SEC SAUDE CONTRATADOS
2017;1;000000000019461;P. M. DE CAMPO MAIOR;201047;8716.93;PROFESSOR(A) C40N4;PROF. FUND. FUNDEB 60%
2017;1;000000000019479;P. M. DE ALTO LONGA;201006;1748.14;PROFESSOR SE;ENS.FUNDAMENTAL - PROFESSOR - FUNDEF 60% - EFETIVO
2017;1;0000000000196;P. M. DE CAMPO GRANDE DO PIAUI;201045;1511.69;ATSE - CLASSE C;FUNDEB 40% - FERIAS
2017;1;000000000019641;P. M. DE CAMPO MAIOR;201047;1061.77;AUX.SERV.GERAIS;ADMINISTRATIVO FUND. FUNDEB 40%
2017;1;000000000020001;P. M. DE CAMPO MAIOR;201047;1030.7;INSTR.DE ARTE;SEC MUN A S E CIDADANIA INSTRUTOR DE ARTES
2017;1;000000000020010;P. M. DE FLORIANO;201083;1929.42;PROF CLA B IV;EDUCACAO INCLUSIVA EFETIVO
2017;1;000000000020012;P. M. DE FLORIANO;201083;3820.23;PROF CLA C IV;SEC MUN DE EDUC INFANTIL EFETIVO
2017;1;000000000020041;P. M. DE BELA VISTA DO PIAUI;201024;1201.4;AGENTE COMUNITARIO;AGENTE COMUNITARIO
2017;1;000000000020046;P. M. DE BELA VISTA DO PIAUI;201024;1263.54;AGENTE COMUNITARIO;AGENTE COMUNITARIO
2017;1;000000000020061;P. M. DE FLORIANO;201083;1984.55;PROF CLA C III;SEC MUN EDUCACAO 60 EFETIVO
2017;1;000000000020130;P. M. DE FLORIANO;201083;1014.92;AG OPERAC SERV CLA-A NIV-III;SEC MUN EDUCACAO 40 EFETIVO
2017;1;000000000020140;P. M. DE FLORIANO;201083;983.85;AG OPERAC SERV CLA-B NIV-IV;SEC MUN EDUCACAO 40 EFETIVO
2017;1;000000000020200;P. M. DE PARNAIBA;201151;1037;SEC.EXEC.FUNDO ASS.SOC.;2183-MAN.SEC.TRAB.DEF.CONSUMIDOR(PL.PREV)
2017;1;000000000020209;P. M. DE ALTO LONGA;201006;1118;AGENTE FUNERARIO;ADMINISTRACAO- EFETIVOS
2017;1;000000000020211;P. M. DE PARNAIBA;201151;961.74;FUNC.C.TECNICA II;1038-SEDESC(PROJOVEM)CONTRATO
2017;1;000000000020212;P. M. DE PARNAIBA;201151;961.74;FUNC.C.TECNICA II;1038-SEDESC(PROJOVEM)CONTRATO
2017;1;000000000020220;P. M. DE PARNAIBA;201151;890.24;FUNC.C.TECNICA II;1391-SEDESC.ARTE VIVA(T.SELETIVO)
2017;1;000000000020221;P. M. DE PARNAIBA;201151;890.24;FUNC.C.TECNICA II;1391-SEDESC.ARTE VIVA(T.SELETIVO)
2017;1;000000000020223;P. M. DE ANISIO DE ABREU;201011;1661.61;AUX ADMINISTRAT;FUNDEB 40%
2017;1;000000000020224;P. M. DE PARNAIBA;201151;880;FUNC.C.TECNICA III;1391-SEDESC.ARTE VIVA(T.SELETIVO)
2017;1;000000000020225;P. M. DE BELA VISTA DO PIAUI;201024;2074.21;MOTORISTA;FUNDEB 40% ESTATUTARIO
2017;1;000000000020274;P. M. DE BELA VISTA DO PIAUI;201024;1874;DAI-1;SECRETARIA DE SAUDE NOMEADOS
2017;1;000000000020292;P. M. DE ANISIO DE ABREU;201011;3261.61;TESOUREIRO;SECRETARIA MUNICIPAL DE FINANÄAS
2017;1;000000000020297;P. M. DE BELA VISTA DO PIAUI;201024;1592.9;DAI-1;VIGILANCIA EPIDEMIOLOGICA
2017;1;000000000036352;P. M. DE SAO JOAO DO PIAUI;201194;1293.91;AGENTE TêC SERV ESP CL A N II 40H;AGENTE COMUNITµRIO DE SAÈDE
2017;1;000000000036353;P. M. DE SAO JOAO DO PIAUI;201194;176;AGENTE TêC SERV ESP CL A N II 40H;INSALUBRIDADE ACS SENTENÄA JUDICIAL
2017;1;000000000036423;P. M. DE SAO JOAO DO PIAUI;201194;176;AGENTE TêC SERV ESP CL A N V 40H;INSALUBRIDADE ACS SENTENÄA JUDICIAL
2017;1;000000000036432;P. M. DE SAO JOAO DO PIAUI;201194;1406.33;AGENTE TêC SERV ESP CL C N II 40H;AGENTE COMUNITµRIO DE SAÈDE
2017;1;000000000036442;P. M. DE SAO JOAO DO PIAUI;201194;1388.41;AGENTE TêC SERV ESP CL B N II 40H;AGENTE COMUNITµRIO DE SAÈDE
2017;1;000000000036472;P. M. DE SAO JOAO DO PIAUI;201194;1293.91;AGENTE TêC SERV ESP CL A N II 40H;AGENTE COMUNITµRIO DE SAÈDE
2017;1;0000000000365;P. M. DE CAMPO GRANDE DO PIAUI;201045;468;CONSELHEIRO TUTELAR;FUNDO MUN ASSIST SOCIAL-CONSELHO TUTELAR
2017;1;000000000037183;P. M. DE JAICOS;201101;983.85;AUX. ADMINISTRATIVO;SECRETARIA
2017;1;000000000037212;P. M. DE JAICOS;201101;1067.71;FISCAL DE TRIBUROS;SECRETARIA
2017;1;000000000037345;P. M. DE JAICOS;201101;1311.8;GUARDA MUNICIPAL REF. IV;GUARDAS MUNICIPAIS - PLANO FINANCEIRO
2017;1;000000000037346;P. M. DE JAICOS;201101;1311.8;GUARDA MUNICIPAL REF. IV;GUARDAS MUNICIPAIS - PLANO FINANCEIRO
2017;1;000000000037347;P. M. DE JAICOS;201101;1077.55;GUARDA MUNICIPAL REF. IV;GUARDAS MUNICIPAIS - PLANO FINANCEIRO
2017;1;000000000037350;P. M. DE JAICOS;201101;1311.8;GUARDA MUNICIPAL REF. IV;GUARDAS MUNICIPAIS - PLANO FINANCEIRO
2017;1;000000000037410;P. M. DE JAICOS;201101;683.02;CONSELHEIRO (A);CONSELHO TUTELAR
2017;1;0000000000375;P. M. DE CAMPO GRANDE DO PIAUI;201045;749.6;ASSIST. SERVICOS-5;SECRETARIA DE ADMINISTRACAO GERAL
2017;1;000000000038103;P. M. DE JAICOS;201101;6059.25;MEDICO;PSF BLATB PREVIDENCIµRIO
2017;1;000000000038171;P. M. DE JAICOS;201101;1296.02;AUX SERV GER REF IV;FUS-AUX/TEC DENFERMAGEM E ADM. FINANCEIRO
2017;1;000000000038229;P. M. DE JAICOS;201101;3720.91;CIRURG DENT REF II;PROGRAMA SAUDE BUCAL - FUS PREVIDENCIµRIO
2017;1;000000000038232;P. M. DE JAICOS;201101;1014.92;MOTORISTA REF II;ADMINISTRATIVOS - FUNDEB 40%
2017;1;000000000038259;P. M. DE JAICOS;201101;999.14;MOTORISTA;FUS-AUX/TEC DE ENFERMAGEM E ADM. - PREVIDENCIARIOS
2017;1;000000000038267;P. M. DE JAICOS;201101;1247.87;AGENTE COMUNITARIO DE SAUDE;AGENTE COMUNITµRIO SAUDE - PLANO PREVIDENCIµRIO
2017;1;000000000040035;P. M. DE VERA MENDES;201221;2718.02;PROFESSOR B;ENSINO FUNDAMENTAL 60%
2017;1;000000000040044;P. M. DE VERA MENDES;201221;1227.99;PROFESSOR A;FUNDAMENTAL E EJA 60%
2017;1;000000000040046;P. M. DE VERA MENDES;201221;1077.55;ZELADORA;FUNDEB 40%
2017;1;000000000040048;P. M. DE VERA MENDES;201221;1077.55;ZELADORA;FUNDEB 40%
2017;1;000000000040049;P. M. DE VERA MENDES;201221;1077.55;ZELADORA;FUNDEB 40%
2017;1;000000000040052;P. M. DE VERA MENDES;201221;1077.55;ZELADORA;FUNDEB 40%
2017;1;000000000040056;P. M. DE VERA MENDES;201221;1077.55;ZELADORA;FUNDEB 40%
2017;1;000000000040077;P. M. DE VERA MENDES;201221;1077.55;ZELADORA;FUNDEB 40%
2017;1;000000000040084;P. M. DE VERA MENDES;201221;3897.95;PROFESSOR C;ENSINO FUNDAMENTAL 60%
2017;1;000000000040099;P. M. DE VERA MENDES;201221;3448.19;PROFESSOR C;INFANTIL E FUNDAMENTAL 60%
2017;1;000000000040100;P. M. DE JAICOS;201101;3363.64;PROF. CLASSE B NIçVEL V 40H;PROFESSORES - FUNDEB 60%
2017;1;000000000040113;P. M. DE JAICOS;201101;6189.1;PROF. CLASSE C NIVEL III 40H;PROFESSORES - FUNDEB 60%
2017;1;000000000040125;P. M. DE JAICOS;201101;3694.55;PROF. CLASSE C NIçVEL IV 40H;PROFESSORES - FUNDEB 60%
2017;1;000000000040131;P. M. DE JAICOS;201101;3094.55;PROF. CLASSE C NIçVEL IV 40H;PROFESSORES - FUNDEB 60%
2017;1;000000000040132;P. M. DE JAICOS;201101;3229.09;PROFESSOR 20H;PROFESSORES - FUNDEB 60%
2017;1;000000000040134;P. M. DE JAICOS;201101;3094.55;PROF. CLASSE C NIçVEL IV 40H;PROFESSORES - FUNDEB 60%
2017;1;000000000040139;P. M. DE JAICOS;201101;3229.09;PROF. CLASSE C NIçVEL V 40H;PROFESSORES - FUNDEB 60%
2017;1;000000000040144;P. M. DE JAICOS;201101;3094.55;PROF. CLASSE C NIVEL III 40H;PROFESSORES - FUNDEB 60%
2017;1;000000000040145;P. M. DE JAICOS;201101;3094.55;PROF. CLASSE C NIçVEL IV 40H;PROFESSORES - FUNDEB 60%
2017;1;000000000040179;P. M. DE JAICOS;201101;2186.17;AUX SERV GER EDUC;ADMINISTRATIVOS - FUNDEB 40%
2017;1;000000000040185;P. M. DE JAICOS;201101;1077.55;AUX SERV GERAIS REF. IV;ADMINISTRATIVOS - FUNDEB 40%
2017;1;000000000040186;P. M. DE JAICOS;201101;1077.55;AUX SERV GERAIS REF. IV;ADMINISTRATIVOS - FUNDEB 40%
2017;1;000000000040189;P. M. DE JAICOS;201101;1108.62;AUX SERV GERAIS REF. IV;ADMINISTRATIVOS - FUNDEB 40%
2017;1;000000000040192;P. M. DE JAICOS;201101;1436.73;AUX SERV GERAIS REF. IV;ADMINISTRATIVOS - FUNDEB 40%
2017;1;000000000040193;P. M. DE ALTO LONGA;201006;2880;ENFERMEIRA;MEDICOS-ENFERMEIROS- AUX DE ENFERMAGEM
2017;1;000000000040194;P. M. DE JAICOS;201101;1077.55;AUX SERV GERAIS REF. IV;ADMINISTRATIVOS - FUNDEB 40%
2017;1;000000000040195;P. M. DE ALTO LONGA;201006;1055.21;TEC. MULTIMEIOS;ENSINO FUNDAMENTAL - APOIO FUNDEB 40%-EFETIVOS
2017;1;000000000040221;P. M. DE ALTO LONGA;201006;937;AUX DE SEV GERAIS;SEC. DE SAÈDE SERVIÄO PRESTADO
2017;1;000000000040245;P. M. DE ALTO LONGA;201006;2650;DENTISTA;DENTISTA - PSB - SERV PREST
2017;1;000000000040314;P. M. DE JAICOS;201101;1077.55;AUX SERV GERAIS REF. IV;ADMINISTRATIVOS - FUNDEB 40%
2017;1;000000000040334;P. M. DE ALTO LONGA;201006;1149;PROFESSOR SL;ENS.FUNDAMENTAL - PROFESSOR - FUNDEF 60% - EFETIVO
2017;1;000000000040355;P. M. DE JAICOS;201101;1721.9;MOTORISTA;SERVIDORES ESTµVEIS - FUNDEB 40%
2017;1;000000000040365;P. M. DE ALTO LONGA;201006;937;CONSELHEIRO TUTELAR;CONSELHO TUTELAR
2017;1;000000000040382;P. M. DE ALTO LONGA;201006;3600;SECRETARIO DE SAÈDE;SECRETARIA DE SAUDE
